"skill_id","skill_type","skill_name","skill_faction","skill_class","skill_reqBaseSkill","skill_reqBaseSkillRank","skill_reqLv","skill_maxRank","skill_active","skill_battleorField","skill_form","skill_targetType","skill_UseElement","skill_Script_Type","skill_UseTime","skill_cooldownType","Skill_PreBuff","Skill_AutoAddBuff","Skill_Animation_Motion","Skill_Animation_Type","Skill_ThrowItemType","Skill_ThrowItemId","Skill_Hide","Skill_AutoSwitch","skill_icon","skill_Effect_Atk","skill_Effect_Hurt","skill_Effect_Spark","skill_Sound_Atk","skill_Sound_Hurt","skill_Sound_Spark","Skill_description","Skill_functionDes"
"5022","8","蛟龙缠星","0","0","0","0","0","1","0","1","8","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon1221.ent","0","effHurt1221.ent","0","0","0","0","0","战斗中临时降低敌方单个目标的速度持续一定回合。"
"5023","8","飞沙走石","0","0","0","0","0","1","0","1","2","5","6","0","0","0","0","0","2","1","255","0","0","1","skillicon0026.ent","0","effHurt0024.ent","effSpark0024.ent","EffSound0024_atk.wav","EffSound0024_hurt.wav","EffSound0024_spark.wav","0","对敌方多个目标施展法术攻击，目标数随技能等级提升。"
"5024","8","万胜连环","0","0","0","0","0","1","0","1","2","5","6","0","0","0","0","0","1","4","255","0","0","1","skillicon0023.ent","0","effHurt0023.ent","0","EffSound0013_hurt.wav","0","0","0","对敌方单个目标施展法术攻击，如果能直接击毙目标则跳转攻击下一目标，跳转次数随等级提升。"
"5040","8","判官令","0","0","0","0","0","1","0","1","2","5","6","0","0","0","0","0","1","1","255","0","0","1","skillicon0040.ent","0","effHurt0192.ent","0","EffSound0034_atk.wav","EffSound0034_hurt.wav","0","0","法术攻击敌方单个目标，同时减少对手的生命和魔法，晚上使用效果增加30%。"
"5041","8","伤寒掌","0","0","0","0","0","1","0","1","2","5","6","0","0","0","0","0","0","0","255","0","0","1","skillicon1412.ent","0","effHurt0035.ent","0","0","0","0","0","法术攻击敌方单人"
"5042","8","劈空掌","0","0","0","0","0","1","0","1","2","5","6","0","0","0","0","0","0","0","255","0","0","1","skillicon1413.ent","0","effHurt0034.ent","0","0","0","0","0","法术攻击敌方单人"
"5043","8","软骨掌","0","0","0","0","0","1","0","1","2","5","6","0","0","0","0","0","0","0","255","0","0","1","skillicon1414.ent","0","effHurt0037.ent","0","0","0","0","0","法术攻击敌方单人"
"5044","8","阎罗令","0","0","0","0","0","1","0","1","2","5","6","0","0","0","0","0","2","1","255","0","0","1","skillicon0037.ent","0","effHurt1421.ent","0","0","EffSound0022_hurt.wav","0","0","法术攻击敌方多个目标，减少对手的生命和生命上限，夜晚攻击效果高于白天。对怪物使用时，伤害效果额外提高10%。"
"5045","8","魂飞魄散","0","0","0","0","0","1","0","1","11","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0179.ent","0","effHurt1442.ent","0","0","EffSound0026_hurt.wav","0","0","使用后一定几率驱散敌方单个目标因门派招式获得的所有良性状态。"
"5046","8","修罗隐身","0","0","0","0","0","1","0","1","12","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0124.ent","0","effHurt0124.ent","0","0","EffSound0124_hurt.wav","0","0","战斗中隐藏己方单人，令对手无法攻击，隐身时不能施展招式。"
"5048","8","四掌合一","0","0","0","0","0","1","0","1","2","5","6","0","0","0","0","0","1","1","255","0","0","1","skillicon0040.ent","0","effHurt0192.ent","0","EffSound0034_atk.wav","EffSound0034_hurt.wav","0","0","法术攻击敌方单个目标，同时减少对手的生命和魔法，晚上使用效果增加30%。"
"5050","8","变云无定","0","0","0","0","0","1","0","1","2","5","6","0","0","0","0","0","2","1","255","0","0","1","skillicon1452.ent","0","effHurt1452.ent","0","EffSound0052_hurt.wav","EffSound0121_hurt.wav","Sound3_mob002_atk.wav","0","对敌方单体施以强力的法术伤害，但有一定几率为目标恢复一定量的生命。"
"5060","8","横扫千军","0","0","0","0","0","1","0","1","1","5","6","0","0","0","0","0","2","5","255","0","0","1","skillicon0050.ent","0","effHurt0050.ent","0","0","EffSound0050_hurt.wav","0","0","疯狂的连续攻击对手3次。使用后休息一回合，休息时不受封类影响但不能使用指令且防御和法术有所下降。此招式需Hp>=MaxHp/2才能使用。"
"5061","8","后发制人","0","0","0","0","0","1","0","1","1","5","6","0","0","0","0","0","0","0","255","0","0","1","skillicon0053.ent","0","effHurt0049.end","0","EffSound0049_atk.wav","0","0","0","选定敌方单个目标后临时提高攻击\速度且受到的所有伤害减半然后休息当前回合"
"5062","8","后发制人","0","0","0","0","0","1","0","1","1","5","6","0","0","0","0","0","2","2","255","0","0","1","skillicon0000.ent","0","effHurt0049.ent","0","0","EffSound0049_hurt.wav","0","0","0"
"5063","8","先声夺人","0","0","0","0","0","1","0","1","12","1","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0052.ent","0","effHurt0053.ent","0","0","EffSound0053_hurt.wav","0","0","在对方普通攻击自己之前抢先使用普通攻击攻击对方。"
"5064","8","反间计","0","0","0","0","0","1","0","1","9","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0051.ent","0","effHurt0177.ent","0","EffSound0052_hurt.wav","","0","0","令敌方单个目标处于混乱状态，令其对队伍中随机的一员作普通攻击；不能作用于玩家和MOB BOSS。"
"5065","8","杀气诀","0","0","0","0","0","1","0","1","7","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0049.ent","0","effHurt0067.ent","0","0","EffSound0020_hurt.wav","0","0","战斗中临时提高自己或队员的命中持续一定回合。"
"5066","8","洞悉","0","0","0","0","0","1","0","1","0","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0199.ent","0","effHurt0051.ent","0","0","EffSound0144_hurt.wav","0","0","战斗中察看敌人单个目标当前生命、魔法、酒意等。"
"5080","8","狮搏","0","0","0","0","0","1","0","1","1","5","6","0","0","0","0","0","2","2","255","0","0","1","skillicon0063.ent","0","effHurt0063.ent","0","EffSound0011_hurt.wav","EffSound0063_hurt.wav","0","0","以高于平时的伤害攻击敌方单个目标，仅限变身状态下使用。"
"5081","8","鹰击","0","0","0","0","0","0","0","1","1","5","6","0","0","0","0","0","0","0","255","0","0","0","skillicon0064.ent","0","effHurt0064.ent","0","0","EffSound0064_hurt.wav","0","0","对敌方多个目标施展物理攻击，目标随技能等级提升；施展后需休息一持续回合，且仅限变身状态下使用。"
"5082","8","极度疯狂","0","0","0","0","0","1","0","1","12","1","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0066.ent","0","effHurt0066.ent","0","0","EffSound0066_hurt.wav","0","0","一定回合内受到普通攻击时自动反击敌人。"
"5083","8","象形","0","0","0","0","0","1","0","1","1","5","6","0","0","0","0","0","2","2","255","0","0","1","skillicon0062.ent","0","effHurt0062.ent","0","0","EffSound0062_hurt.wav","0","0","攻击敌方单人并令其持续两回合无法行动，仅限变身状态下使用，且用后不能使用招式并取消变身效果。"
"5084","8","苍穹十三式","0","0","0","0","0","1","0","1","1","5","6","0","0","0","0","0","2","5","255","0","0","1","skillicon0061.ent","0","effHurt0061.ent","0","EffSound0078_hurt.wav","EffSound0078_hurt.wav","0","0","对敌方两个目标施展物理攻击，HP>＝75％才能使用。"
"5085","8","魔息术","0","0","0","0","0","1","0","1","5","1","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0156.ent","0","effHurt1832.ent","0","0","EffSound0027_hurt.wav","0","0","恢复自身魔法持续一定回合。"
"5086","8","变身","0","0","0","0","0","1","0","1","7","1","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0020.ent","0","effHurt0020.ent","0","0","EffSound0020_hurt.wav","0","0","战斗中临时提高自身攻击持续一定回合，是发动狮搏、鹰击和象形的前提。"
"5088","8","连环击","0","0","0","0","0","1","0","1","1","5","6","0","0","0","0","0","2","5","255","0","0","0","skillicon1852.ent","0","effHurt1852.ent","0","EffSound0618_hurt.wav","SoundB0001_msword_atk_2.wav","0","0","以力压千钧之势对敌方单个目标进行连贯物理攻击6连击，气势磅礴。需变身方可使用，使用后调息1回合。"
"5100","8","天罗地网","0","0","0","0","0","1","0","1","1","5","6","0","0","0","0","0","2","5","255","0","0","1","skillicon0078.ent","0","effHurt0078.ent","0","0","EffSound0078_hurt.wav","0","0","对敌方单人进行物理攻击，一定几率附带持续流血效果，效果根据该次伤害的一定比例计算。"
"5101","8","摄魄","0","0","0","0","0","1","0","1","1","5","6","0","0","0","0","0","2","2","255","0","0","1","skillicon0076.ent","0","effHurt0076.ent","0","0","EffSound0076_hurt.wav","0","0","对敌方单个目标进行物理攻击扣除其生命，并按对方减少生命的一定比例来恢复自身生命。"
"5102","8","天魔解体","0","0","0","0","0","1","0","1","1","5","6","0","0","0","0","0","2","2","255","0","0","1","skillicon0077.ent","0","effHurt0077.ent","0","0","EffSound0151_hurt.wav","0","0","对敌方单个目标进行物理攻击扣除其魔法，并按对方减少魔法的一定比例来恢复自身魔法。"
"5103","8","含情脉脉","0","0","0","0","0","1","0","1","9","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0080.ent","0","effHurt0080.ent","0","EffSound0080_atk.wav","EffSound0080_hurt.wav","0","0","令敌方单个目标在一定回合内无法自控随机对战斗中所有对象使用招式。"
"5104","8","罗刹魅","0","0","0","0","0","1","0","1","7","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0072.ent","0","effHurt2022.ent","0","0","0","0","0","战斗中临时提高自己或队员的速度持续一定回合。"
"5105","8","魅影","0","0","0","0","0","1","0","1","12","1","0","0","0","0","0","0","0","0","255","0","0","1","skillicon2003.ent","0","effHurt2003.ent","0","0","0","0","0","将自身身形遁入暗影之中躲避敌人的攻击，并提高自身的攻击。"
"5120","8","雷霆万钧","0","0","0","0","0","1","0","1","3","5","0","0","0","0","0","0","0","1","255","0","0","1","skillicon0091.ent","0","effHurt0091.ent","0","EffSound0053_hurt.wav","EffSound0105_hurt.wav","0","0","对敌方多个目标施放暗器攻击"
"5121","8","五雷轰顶","0","0","0","0","0","1","0","1","1","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0095.ent","0","effHurt0093.ent","0","0","EffSound0093_hurt.wav","0","0","减少敌方单个目标25%当前生命及魔法，最高不超过技能等级×50；失败只减少5%的当前生命，最高不超过技能等级×10。"
"5122","8","百万神兵","0","0","0","0","0","1","0","1","6","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0089.ent","0","effHurt0122.ent","0","0","EffSound0049_atk.wav","0","0","令敌方单人一定回合内无法使用普通攻击。"
"5123","8","镇妖","0","0","0","0","0","1","0","1","6","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0090.ent","0","effHurt0123.ent","0","0","EffSound0049_atk.wav","0","0","令敌方单人一定回合内无法使用招式。"
"5124","8","云烟四起","0","0","0","0","0","1","0","1","12","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0129.ent","0","effHurt0065.ent","0","0","0","0","0","令己方单个目标免受一定的法术伤害，并且有一定的闪避几率。"
"5140","8","满天花雨","0","0","0","0","0","1","0","1","3","5","0","0","0","0","0","0","0","1","255","0","0","1","skillicon0105.ent","0","effHurt0105.ent","effSpark0105.ent","0","EffSound0105_hurt.wav","0","0","对敌方多个目标施展暗器攻击，目标数随技能等级提升，并有几率带有毒伤害。"
"5141","8","如花解语","0","0","0","0","0","1","0","1","6","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0106.ent","0","effHurt0106.ent","0","EffSound0106_atk.wav","EffSound0106_hurt.wav","0","0","使敌方单人在一定持续回合内无法使用普通攻击。"
"5142","8","莲步轻舞","0","0","0","0","0","1","0","1","6","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0107.ent","0","effHurt0107.ent","0","0","EffSound0107_hurt.wav","0","0","使敌方单人在一定持续回合内无法使用招式。"
"5143","8","鬼门阵","0","0","0","0","0","1","0","1","12","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0160.ent","0","effHurt0160.ent","0","EffSound0174_atk.wav","EffSound0174_hurt.wav","0","0","为己方单个目标布下一个毒纱阵，一定几率令近身攻击毒阵者中毒。"
"5144","8","似玉生香","0","0","0","0","0","1","0","1","6","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0108.ent","0","effHurt0108.ent","0","0","0","0","0","使敌方单人在一定持续回合内无法使用普通攻击与招式。"
"5145","8","失心符","0","0","0","0","0","1","0","1","2","5","6","0","0","0","0","0","0","0","255","0","0","1","skillicon0118.ent","0","effHurt0118.ent","0","EffSound0052_hurt.wav","EffSound0121_hurt.wav","0","0","使敌方单个目标一定持续回合内无法使用招式，并降低其法术。"
"5160","8","追魂符","0","0","0","0","0","1","0","1","6","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0120.ent","0","effHurt0117.ent","0","EffSound0052_hurt.wav","EffSound0117_hurt.wav","0","0","使敌方单个目标一定持续回合内无法使用普通攻击，并降低其防御。"
"5161","8","定身符","0","0","0","0","0","1","0","1","6","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0117.ent","0","effHurt0121.ent","0","EffSound0052_hurt.wav","EffSound0121_hurt.wav","0","0","使敌方单个目标一定持续回合内无法使用普通攻击，并降低其法术。"
"5162","8","失心符","0","0","0","0","0","1","0","1","6","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0118.ent","0","effHurt0118.ent","0","EffSound0052_hurt.wav","EffSound0121_hurt.wav","0","0","使敌方单个目标一定持续回合内无法使用招式，并降低其法术。"
"5163","8","失魂符","0","0","0","0","0","1","0","1","6","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0122.ent","0","effHurt0120.ent","0","EffSound0052_hurt.wav","EffSound0121_hurt.wav","0","0","使敌方单个目标一定持续回合内无法使用招式，并降低其防御。"
"5164","8","五雷咒","0","0","0","0","0","1","0","1","2","5","6","0","0","0","0","0","2","1","255","0","0","1","skillicon0126.ent","0","effHurt0126.ent","0","EffSound0052_hurt.wav","EffSound0126_hurt.wav","0","0","法术攻击敌方单个目标。"
"5165","8","催眠符","0","0","0","0","0","1","0","1","6","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0176.ent","0","effHurt0176.ent","0","EffSound0052_hurt.wav","0","0","0","令对手处于睡眠状态"
"5166","8","归元咒","0","0","0","0","0","1","0","1","5","1","0","0","0","0","0","0","0","0","255","0","0","1","skillicon2622.ent","0","effHurt2622.ent","0","0","0","0","0","消耗自己的魔法来补充自己的生命。"
"5167","8","催眠符","0","0","0","0","0","1","0","1","6","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0176.ent","0","effHurt0176.ent","0","EffSound0052_hurt.wav","0","0","0","令对手处于睡眠状态"
"5168","8","四象两仪掌","0","0","0","0","0","1","0","1","2","5","6","0","0","0","0","0","2","1","255","0","0","1","skillicon2651.ent","0","effHurt2651.ent","0","EffSound0052_hurt.wav","EffSound0009_hurt.wav","Sound3_mob002_atk.wav","0","于战斗中召集4个虚幻的援助对敌方单个目标实施强力的法术伤害。此技能在五湖四海调息状态下使用伤害有加成。"
"5180","8","拈花拂柳","0","0","0","0","0","1","0","1","2","5","6","0","0","0","0","0","2","1","255","0","0","1","skillicon0143.ent","0","effHurt0143.ent","effSpark0143.ent","0","EffSound0143_hurt.wav","EffSound0143_spark.wav","0","对敌方多个目标施展法术攻击，目标数随技能等级提升。"
"5181","8","针灸","0","0","0","0","0","1","0","1","5","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0135.ent","0","effHurt0134.ent","0","0","EffSound0134_hurt.wav","0","0","战斗中使用后可以恢复己方单人的生命和生命上限。"
"5182","8","推气过宫","0","0","0","0","0","1","0","1","5","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0138.ent","0","effHurt0135.ent","0","0","EffSound0136_hurt.wav","0","0","战斗中使用后可以恢复己方多人的生命和生命上限。"
"5183","8","金刚护法","0","0","0","0","0","1","0","1","7","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0139.ent","0","effHurt0138.ent","0","0","EffSound0152_hurt.wav","0","0","一定回合内增强己方多个目标的攻击力。"
"5184","8","金刚护体","0","0","0","0","0","1","0","1","7","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0172.ent","0","effHurt0139.ent","0","0","EffSound0152_atk.wav","0","0","一定回合内增强己方多个目标的防御力。"
"5185","8","韦陀护法","0","0","0","0","0","1","0","1","7","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon2843.ent","0","effHurt0140.ent","0","0","EffSound0152_atk.wav","0","0","一定回合内增强己方多个目标的法术。"
"5186","8","我佛慈悲","0","0","0","0","0","1","0","1","13","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0142.ent","0","effHurt0142.ent","0","0","EffSound0142_hurt.wav","0","0","战斗中复活死亡的队友。"
"5188","8","探花截脉手","0","0","0","0","0","1","0","1","7","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon2851.ent","0","effHurt2851.ent","0","EffSound0053_hurt.wav","0","0","0","临时封住队友的几大命脉，让队友生命始终保持在1点以上。效果持续2回合。用完后需一定回合的调息时间。"
"5200","8","五行学说","0","0","0","0","0","1","0","1","4","5","0","0","0","0","0","0","2","1","255","0","0","1","skillicon0157.ent","0","effHurt0174.ent","effSpark0174.ent","EffSound0174_atk.wav","EffSound0174_hurt.wav","EffSound0174_spark.wav","0","对敌方单个目标施展法术攻击造成固定伤害，并有一定几率令其中毒。当目标为NPC时，作用多体。"
"5201","8","玉冰障","0","0","0","0","0","1","0","1","12","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0041.ent","0","effHurt0041.ent","0","EffSound0041_hurt.wav","EffSound0159_hurt.wav","0","0","为己方单体制造一面保护冰盾，受冰盾保护者可免受一定的伤害，且反弹攻击冰盾者一定的伤害。"
"5202","8","普度众生","0","0","0","0","0","1","0","1","5","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0154.ent","0","effHurt0157.ent","0","0","EffSound0157_hurt.wav","0","0","一定回合内为己方单个目标持续恢复生命和生命上限。"
"5203","8","金针通脉","0","0","0","0","0","1","0","1","12","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0140.ent","0","effHurt0141.ent","0","0","EffSound0152_atk.wav","0","0","战斗中临时提高自己或队友的生命上限持续一定回合。"
"5204","8","紧箍咒","0","0","0","0","0","1","0","1","10","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0151.ent","0","effHurt0151.ent","0","0","EffSound0151_hurt.wav","0","0","用毒使敌方单体一定回合内持续减少生命、魔法和生命上限。"
"5205","8","解毒","0","0","0","0","0","1","0","1","11","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0159.ent","0","effHurt0159.ent","0","0","EffSound0159_hurt.wav","0","0","解除所有毒状态，并在一定回合内对唐门秘毒有免疫效果。"
"5206","8","五行学说","0","0","0","0","0","1","0","1","4","5","0","0","0","0","0","0","2","1","255","0","0","1","skillicon0157.ent","0","effHurt0174.ent","effSpark0174.ent","EffSound0174_atk.wav","EffSound0174_hurt.wav","EffSound0174_spark.wav","0","对敌方单个目标施展法术攻击造成固定伤害，并有一定几率令其中毒。当目标为NPC时，作用多体。"
"5220","8","烟雨剑法","0","0","0","0","0","1","0","1","2","5","6","0","0","0","0","0","2","1","255","0","0","1","skillicon0175.ent","0","effHurt0276.ent","0","EffSound0106_atk.wav","0","0","0","使用后可对敌方单体进行连续两次的法术攻击，仅限生命>75%时使用。"
"5221","8","生命之泉","0","0","0","0","0","1","0","1","5","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0167.ent","0","effHurt0167.ent","0","0","EffSound0167_hurt.wav","0","0","一定回合内为己方多个目标持续恢复生命。"
"5222","8","幽冥鬼眼","0","0","0","0","0","1","0","1","12","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon3231.ent","0","effHurt0088.ent","0","0","0","0","0","使己方多个目标可以看到对方隐身的效果，并增加10%的抗封效果。"
"5223","8","袖里乾坤","0","0","0","0","0","1","0","1","6","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon3241.ent","0","effHurt0153.ent","0","EffSound0152_atk.wav","EffSound0152_hurt.wav","0","0","令对手一定回合内无法使用普通攻击、招式、逃跑等；不能对BOSS使用。"
"5224","8","回天乏力","0","0","0","0","0","1","0","1","6","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0155.ent","0","effHurt0156.ent","0","0","0","0","0","令敌方单个目标在一定持续回合内无法恢复生命值及生命值上限。"
"5226","8","袖里乾坤","0","0","0","0","0","1","0","1","6","5","0","0","0","0","0","3089","0","0","255","0","0","1","skillicon3241.ent","0","effHurt0153.ent","0","EffSound0152_atk.wav","EffSound0152_hurt.wav","0","0","令对手一定回合内无法使用普通攻击、招式、逃跑等；不能对BOSS使用。"
"5227","8","炼气化神","0","0","0","0","0","1","0","1","5","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0168.ent","0","effHurt0168.ent","0","EffSound0167_hurt.wav","0","0","0","一定回合内为己方单个目标持续恢复魔法。"
"5228","8","袖里乾坤","0","0","0","0","0","1","0","1","6","5","0","0","0","0","0","3089","0","0","255","0","0","1","skillicon3241.ent","0","effHurt0153.ent","0","EffSound0152_atk.wav","EffSound0152_hurt.wav","0","0","令对手一定回合内无法使用普通攻击、招式、逃跑等；不能对BOSS使用。"
"5240","8","后羿射日","0","0","0","0","0","1","0","1","2","5","1","0","0","0","0","0","1","1","255","0","0","1","skillicon0273.ent","0","effHurt0273.ent","0","EffSound0024_atk.wav","0","0","0","天罡正气凝聚后如后羿射日般一触而发，使敌人防不胜防，对单个目标造成法术伤害，并有一定几率降低对方伤害。"
"5241","8","清风拂柳","0","0","0","0","0","1","0","1","2","5","2","0","0","0","0","0","1","1","255","0","0","1","skillicon0274.ent","0","effHurt0274.ent","0","EffSound0049_hurt.wav","0","0","0","如清风吹过垂柳，招式柔美异常，使人避无可避，对单个目标造成法术伤害，并有一定几率降低对方防御。"
"5242","8","长河出蛟","0","0","0","0","0","1","0","1","2","5","3","0","0","0","0","0","1","1","255","0","0","1","skillicon0276.ent","0","effHurt0276.ent","0","EffSound0106_atk.wav","0","0","0","整个身体如神龙出水一般，扑向敌人，威力无穷。对单个目标造成法术伤害，并有一定几率降低对方速度。"
"5243","8","烈火如焚","0","0","0","0","0","1","0","1","2","5","4","0","0","0","0","0","1","1","255","0","0","1","skillicon0277.ent","0","effHurt0277.ent","0","EffSound0121_hurt.wav","EffSound0155_hurt.wav","0","0","体内真气如火山喷发一样，真气涌动，热浪狂泻而出，对单个目标造成法术伤害，并有一定几率降低对方法术。"
"5244","8","怒劈华山","0","0","0","0","0","1","0","1","2","5","5","0","0","0","0","0","1","1","255","0","0","1","skillicon0275.ent","0","effHurt0275.ent","0","EffSound0013_hurt.wav","0","0","0","攻势破山不可止，对单个目标造成法术伤害，有一定几率降低对方命中和闪避。"
"5250","8","地狱烈火","0","0","0","0","0","1","0","1","2","5","1","0","0","0","0","0","1","1","255","0","0","1","skillicon0311.ent","0","effHurt1273.ent","0","EffSound0024_atk.wav","0","0","0","天罡正气凝聚后如后羿射日般一触而发，使敌人防不胜防，有一定几率降低敌方多个目标伤害，目标数量随自身等级提升。"
"5251","8","泰山压顶","0","0","0","0","0","1","0","1","2","5","2","0","0","0","0","0","1","1","255","0","0","1","skillicon0312.ent","0","effHurt1274.ent","0","EffSound0049_hurt.wav","0","0","0","出手迅捷，如风吹电闪迎面而来，使人避无可避，有一定几率降低敌方多个目标防御，目标数量随自身等级提升。"
"5252","8","奔雷咒","0","0","0","0","0","1","0","1","2","5","3","0","0","0","0","0","1","1","255","0","0","1","skillicon0314.ent","0","effHurt1275.ent","0","EffSound0106_atk.wav","0","0","0","整个身体如神龙出水一般，扑向敌人，威力无穷，有一定几率降低敌方多个目标的速度，目标数量随自身等级提升。"
"5253","8","水漫金山","0","0","0","0","0","1","0","1","2","5","4","0","0","0","0","0","1","1","255","0","0","1","skillicon0315.ent","0","effHurt1276.ent","0","EffSound0121_hurt.wav","EffSound0155_hurt.wav","0","0","体内真气如火山喷发一样，真气涌动，热浪狂泻而出，有一定几率降低敌方多个目标的法术，目标数量随自身等级提升。"
"5254","8","地动山摇","0","0","0","0","0","1","0","1","2","5","5","0","0","0","0","0","1","1","255","0","0","1","skillicon0313.ent","0","effHurt0275.ent","0","EffSound0013_hurt.wav","0","0","0","以铁拳锤地将功力通过地面传向敌人，真有地动山摇的威力，有一定几率降低敌方多个目标命中和闪避，目标数量随自身等级提升。"
"5260","8","回龙克敌术","0","0","0","0","0","1","0","1","2","5","0","0","1","0","0","0","0","1","255","0","0","1","skillicon0038.ent","0","effHurt0179.ent","0","0","EffSound0059_hurt.wav","0","0","克制十二刺客，造成一定比例生命伤害，战斗中只能使用一次。"
"5261","8","二月春风","0","0","0","0","0","1","0","1","2","5","2","0","0","0","0","0","0","0","255","0","0","1","skillicon0401.ent","0","effHurt0401.ent","0","0","EffSound0034_hurt.wav","0","0","侠客的入门招式，看似平淡无奇，但暗含威力。对敌方2个目标施展法术攻击。"
"5262","8","破空斩","0","0","0","0","0","1","0","1","1","5","6","0","0","0","0","0","2","5","255","0","0","1","skillicon0421.ent","0","effHurt0421.ent","0","EffSound0026_hurt.wav","0","0","0","刺客用以锻炼臂力的初级武功，时日渐久，这凭空挥出的一刀竟也有了杀气。对敌方单个目标施展物理攻击。"
"5263","8","飞砂手","0","0","0","0","0","1","0","1","3","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0441.ent","0","effHurt0441.ent","0","0","EffSound0121_hurt.wav","0","0","江湖小混混常使的手段，以细砂石灰之物迷住人眼后侍机偷袭。对敌方多个目标施展固定攻击。"
"5264","8","金针术","0","0","0","0","0","1","0","1","2","5","0","0","0","0","0","0","2","1","255","0","0","1","skillicon0461.ent","0","effHurt0461.ent","0","EffSound0110_hurt.wav","0","0","0","金针本是医师行医救人所用之物，但危难时刻亦可用以防身伤敌。对敌方2个目标施展法术攻击。"
"5270","8","百变乾坤","0","0","0","0","0","1","0","1","2","5","6","0","0","0","0","0","2","1","255","0","0","1","skillicon0095.ent","0","effHurt0095.ent","effSpark0095.ent","0","EffSound0008_hurt.wav","0","0","对敌方多个目标施展法术攻击，目标数随技能等级提升。"
"5271","8","逃跑术","0","0","0","0","0","1","0","1","8","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon1221.ent","0","effHurt0154.ent","0","0","0","0","0","当所有玩家角色都有该buff时，该MOB会逃跑。"
"5272","8","一剑西来","0","0","0","0","0","1","0","1","4","5","0","0","0","0","0","0","2","1","255","0","0","1","skillicon0421.ent","0","effHurt0611.ent","0","0","EffSound0008_hurt.wav","0","0","0"
"5273","8","野兽冲撞","0","0","0","0","0","1","0","1","1","5","6","0","0","0","0","0","2","2","255","0","0","1","skillicon0052.ent","0","effHurt0052.ent","0","0","EffSound0052_hurt.wav","0","0","对敌方单个目标使出绝杀，令其中毒且混乱。"
"5274","8","金钱帮秘毒","0","0","0","0","0","1","0","1","8","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon1221.ent","0","effHurt0152.ent","0","EffSound0152_atk.wav","EffSound0152_hurt.wav","0","0","0"
"5275","8","两极反转","0","0","0","0","0","1","0","1","4","5","0","0","0","0","0","0","2","1","255","0","0","1","skillicon0000.ent","0","effHurt0010.ent","0","0","0","0","0","减少敌方全体一定的生命值。"
"5276","8","金刚不坏","0","0","0","0","0","1","0","1","7","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0000.ent","0","effHurt0041.ent","0","EffSound0041_hurt.wav","EffSound0159_hurt.wav","0","0","0"
"5277","8","组合技","0","0","0","0","0","1","0","1","7","1","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0020.ent","0","effHurt0020.ent","0","0","EffSound0020_hurt.wav","0","0","0"
